,target,Categories,Nfreq,Vfreq,logfreq,NVratio,Ncount,Nmass,Vditrans,Vtrans,Vintrans,Nmorph,NPrel,Nonerel,NPOnlyrel,MorphStatus
32990,compel,['verb'],0,410,2.61384182188,0.00243309002433,False,False,False,True,False,1,0.474295,0.083098,0.288886,monomorphemic
32992,terrify,['verb'],0,516,2.71349054309,0.00193423597679,False,False,False,True,False,1,0.894124,0.043312,0.630951,complex
32996,sully,['verb'],0,15,1.20411998266,0.0625,False,False,False,True,False,0,0.94736,1e-05,0.659026,obscure
33003,despoil,['verb'],0,11,1.07918124605,0.0833333333333,False,False,False,True,False,1,0.693069,0.227723,0.613861,complex
33031,antagonize,['verb'],0,20,1.32221929473,0.047619047619,False,False,False,True,False,1,0.911412,0.044294,0.704399,complex
33084,pooh-pooh,['verb'],0,9,1.0,0.1,False,False,False,True,False,1,1.0,0.0,0.764706,complex
33099,infringe,['verb'],0,22,1.36172783602,0.0434782608696,False,False,False,True,False,1,0.352104,0.146414,0.352104,monomorphemic
33121,irritate,['verb'],0,366,2.56466606425,0.00272479564033,False,False,False,True,False,0,0.852066,0.043701,0.615394,obscure
33140,unstop,['verb'],0,2,0.47712125472,0.333333333333,False,False,False,True,False,2,,,,complex
33186,embalm,['verb'],0,21,1.34242268082,0.0454545454545,False,False,False,True,False,1,0.485715,0.457143,0.428572,complex
33342,engulf,['verb'],0,113,2.05690485134,0.00877192982456,False,False,False,True,False,1,0.81048,0.080768,0.534014,complex
33373,disbar,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.545172,0.174455,0.35514,complex
33415,deaden,['verb'],0,34,1.54406804435,0.0285714285714,False,False,False,True,False,1,0.671171,0.256756,0.558558,complex
33440,misjudge,['verb'],0,30,1.49136169383,0.0322580645161,False,False,False,True,False,1,0.844762,0.155238,0.734792,complex
33463,interrogate,['verb'],0,73,1.86923171973,0.0135135135135,False,False,False,True,False,0,0.801036,0.09088,0.497596,obscure
33600,incriminate,['verb'],0,48,1.69019608003,0.0204081632653,False,False,False,True,False,1,0.837126,0.091663,0.568741,complex
33690,elide,['verb'],0,4,0.698970004336,0.2,False,False,False,True,False,0,0.571429,0.224489,0.367347,obscure
33697,x-ray,['verb'],0,12,1.11394335231,0.0769230769231,False,False,False,True,False,1,,,,zero_derivation
33797,miscall,['verb'],0,1,0.301029995664,0.5,False,False,False,True,False,1,0.560819,0.439181,0.493233,complex
33898,outclass,['verb'],0,7,0.903089986992,0.125,False,False,False,True,False,1,0.915323,0.0,0.58871,complex
33914,cross-question,['verb'],0,7,0.903089986992,0.125,False,False,False,True,False,1,0.588236,0.352941,0.294118,complex
33933,beguile,['verb'],0,23,1.38021124171,0.0416666666667,False,False,False,True,False,1,0.543915,0.351271,0.385266,complex
33948,underpin,['verb'],0,31,1.50514997832,0.03125,False,False,False,True,False,1,0.767834,0.081468,0.482046,complex
33963,decapitate,['verb'],0,22,1.36172783602,0.0434782608696,False,False,False,True,False,0,0.865248,0.134752,0.684397,obscure
33989,tabulate,['verb'],0,7,0.903089986992,0.125,False,False,False,True,False,1,0.264259,0.350667,0.190434,complex
34061,elongate,['verb'],0,56,1.75587485567,0.0175438596491,False,False,False,True,False,1,0.571029,0.313085,0.454066,complex
34062,crucify,['verb'],0,62,1.79934054945,0.015873015873,False,False,False,True,False,0,0.770218,0.128035,0.561312,obscure
34114,knap,['verb'],0,9,1.0,0.1,False,False,False,True,False,1,,,,monomorphemic
34142,bisect,['verb'],0,16,1.23044892138,0.0588235294118,False,False,False,True,False,0,0.885186,0.0,0.585186,may_include_a_root
34148,stylize,['verb'],0,79,1.90308998699,0.0125,False,False,False,True,False,1,0.715302,0.217082,0.483986,complex
34164,enamour,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.439252,0.11215,0.093458,complex
34168,broach,['verb'],0,43,1.64345267649,0.0227272727273,False,False,False,True,False,1,1.0,0.0,0.736164,monomorphemic
34174,avow,['verb'],0,12,1.11394335231,0.0769230769231,False,False,False,True,False,1,0.457596,0.10491,0.315237,complex
34177,overdevelop,['verb'],0,7,0.903089986992,0.125,False,False,False,True,False,1,0.558012,0.414365,0.502763,complex
34232,sanctify,['verb'],0,20,1.32221929473,0.047619047619,False,False,False,True,False,0,0.811074,0.140066,0.628664,obscure
34239,rename,['verb'],0,38,1.59106460703,0.025641025641,False,False,False,True,False,1,0.930215,0.0,0.348362,complex
34243,apprehend,['verb'],0,51,1.71600334363,0.0192307692308,False,False,False,True,False,0,0.854993,0.144987,0.663099,may_include_a_root
34263,disorient,['verb'],0,23,1.38021124171,0.0416666666667,False,False,False,True,False,1,0.452322,0.403266,0.346046,complex
34309,smite,['verb'],0,58,1.77085201164,0.0169491525424,False,False,False,True,False,1,0.853847,0.0,0.394878,monomorphemic
34319,psychoanalyse,['verb'],0,7,0.903089986992,0.125,False,False,False,True,False,1,0.469697,0.499999,0.439394,complex
34446,nobble,['verb'],0,8,0.954242509439,0.111111111111,False,False,False,True,False,1,0.830882,0.169118,0.60294,monomorphemic
34468,frustrate,['verb'],0,378,2.57863920997,0.00263852242744,False,False,False,True,False,0,0.820488,0.043491,0.562394,obscure
34599,exhort,['verb'],0,61,1.7923916895,0.0161290322581,False,False,False,True,False,0,0.382122,1e-05,0.382102,may_include_a_root
34661,classify,['verb'],0,160,2.20682587603,0.00621118012422,False,False,False,True,False,1,0.805623,0.094923,0.366327,complex
34718,debug,['verb'],0,1,0.301029995664,0.5,False,False,False,True,False,1,0.665936,0.174104,0.502988,complex
34888,internationalize,['verb'],0,12,1.11394335231,0.0769230769231,False,False,False,True,False,1,0.77778,0.22222,0.684581,complex
34913,downgrade,['verb'],0,17,1.2552725051,0.0555555555556,False,False,False,True,False,1,0.679792,0.0,0.444147,complex
34935,bewilder,['verb'],0,245,2.3909351071,0.00406504065041,False,False,False,True,False,0,0.80915,0.084483,0.529298,may_include_a_root
34962,characterize,['verb'],0,284,2.45484486001,0.00350877192982,False,False,False,True,False,1,0.577575,0.034319,0.28546,complex
34993,cannibalize,['verb'],0,3,0.602059991328,0.25,False,False,False,True,False,1,1.0,0.0,0.733083,complex
35003,distribute,['verb'],0,417,2.62117628178,0.00239234449761,False,False,False,True,False,0,0.473822,0.100182,0.308772,obscure
35004,beset,['verb'],0,63,1.80617997398,0.015625,False,False,False,True,False,1,0.804467,0.043606,0.475128,complex
35051,desensitize,['verb'],0,1,0.301029995664,0.5,False,False,False,True,False,1,0.755555,0.155556,0.539682,complex
35166,expropriate,['verb'],0,17,1.2552725051,0.0555555555556,False,False,False,True,False,0,0.825539,0.0,0.508992,obscure
35229,convulse,['verb'],0,26,1.43136376416,0.037037037037,False,False,False,True,False,1,0.552036,0.303167,0.312217,monomorphemic
35336,subtend,['verb'],0,7,0.903089986992,0.125,False,False,False,True,False,1,0.6,0.0,0.3,complex
35421,blue-pencil,['verb'],0,1,0.301029995664,0.5,False,False,False,True,False,1,0.75,0.25,0.625,complex
35440,occupy,['verb'],0,911,2.95999483833,0.00109649122807,False,False,False,True,False,1,0.759125,0.097914,0.595596,monomorphemic
35508,detect,['verb'],0,436,2.64048143697,0.00228832951945,False,False,False,True,False,0,0.520203,0.049822,0.387575,may_include_a_root
35571,diddle,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.180274,0.63518,0.180254,monomorphemic
35577,forsake,['verb'],0,40,1.61278385672,0.0243902439024,False,False,False,True,False,0,0.695982,0.05067,0.479096,may_include_a_root
35634,observe,['verb'],0,1235,3.09201847075,0.000809061488673,False,False,False,True,False,0,0.481009,0.371079,0.480999,may_include_a_root
35680,nuzzle,['verb'],0,45,1.66275783168,0.0217391304348,False,False,False,True,False,1,0.679474,0.222228,0.508537,complex
35825,mollify,['verb'],0,35,1.55630250077,0.0277777777778,False,False,False,True,False,0,0.775643,0.136783,0.616711,obscure
35853,naturalize,['verb'],0,30,1.49136169383,0.0322580645161,False,False,False,True,False,1,0.606922,0.241778,0.497857,complex
35862,abolish,['verb'],0,301,2.48000694296,0.00331125827815,False,False,False,True,False,0,0.825285,0.076438,0.524041,may_include_a_root
35865,standardize,['verb'],0,73,1.86923171973,0.0135135135135,False,False,False,True,False,1,0.642338,0.267079,0.520915,complex
35907,laud,['verb'],0,16,1.23044892138,0.0588235294118,False,False,False,True,False,1,0.846695,0.044327,0.493371,monomorphemic
35927,forestall,['verb'],0,62,1.79934054945,0.015873015873,False,False,False,True,False,1,1.0,0.0,0.584266,complex
35966,maltreat,['verb'],0,13,1.14612803568,0.0714285714286,False,False,False,True,False,1,0.800699,0.199301,0.465035,complex
35995,unzip,['verb'],0,39,1.60205999133,0.025,False,False,False,True,False,1,0.667306,0.251206,0.442627,complex
36020,denude,['verb'],0,17,1.2552725051,0.0555555555556,False,False,False,True,False,1,0.835821,0.164179,0.701493,complex
36034,confirm,['verb'],0,795,2.90091306774,0.00125628140704,False,False,False,True,False,0,0.361794,0.048011,0.281319,may_include_a_root
36059,imperil,['verb'],0,17,1.2552725051,0.0555555555556,False,False,False,True,False,1,0.91024,0.04488,0.673314,complex
36099,disfigure,['verb'],0,43,1.64345267649,0.0227272727273,False,False,False,True,False,1,0.734417,0.178862,0.447154,complex
36127,adduce,['verb'],0,10,1.04139268516,0.0909090909091,False,False,False,True,False,0,0.897726,0.0,0.602272,obscure
36206,despise,['verb'],0,259,2.41497334797,0.00384615384615,False,False,False,True,False,0,0.59864,0.152081,0.491336,may_include_a_root
36227,foreordain,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.677414,0.225804,0.612898,complex
36237,resent,['verb'],0,388,2.58994960133,0.0025706940874,False,False,False,True,False,0,0.640939,0.096319,0.501605,may_include_a_root
36248,transship,['verb'],0,1,0.301029995664,0.5,False,False,False,True,False,1,,,,complex
36250,proclaim,['verb'],0,305,2.48572142648,0.00326797385621,False,False,False,True,False,0,0.461329,0.301317,0.435236,obscure
36272,motorize,['verb'],0,30,1.49136169383,0.0322580645161,False,False,False,True,False,1,1.0,0.0,0.818182,complex
36284,disallow,['verb'],0,12,1.11394335231,0.0769230769231,False,False,False,True,False,1,0.839797,0.160192,0.679605,complex
36299,approve,['verb'],0,802,2.90471554528,0.00124533001245,False,False,False,True,False,0,0.433464,0.16479,0.334735,obscure
36373,educe,['verb'],0,1,0.301029995664,0.5,False,False,False,True,False,0,0.200008,0.799992,0.199998,obscure
36383,shrive,['verb'],0,6,0.845098040014,0.142857142857,False,False,False,True,False,1,0.514707,0.485294,0.441177,monomorphemic
36405,derange,['verb'],0,43,1.64345267649,0.0227272727273,False,False,False,True,False,0,0.604,0.236,0.552,obscure
36469,recreate,['verb'],0,75,1.88081359228,0.0131578947368,False,False,False,True,False,1,0.711608,0.198521,0.545373,complex
36478,traduce,['verb'],0,6,0.845098040014,0.142857142857,False,False,False,True,False,0,0.682692,0.211539,0.480769,may_include_a_root
36566,renounce,['verb'],0,96,1.98677173427,0.0103092783505,False,False,False,True,False,0,0.897638,0.051181,0.643963,may_include_a_root
36589,encrust,['verb'],0,46,1.67209785794,0.0212765957447,False,False,False,True,False,1,0.774193,0.0,0.109677,complex
36624,reforest,['verb'],0,4,0.698970004336,0.2,False,False,False,True,False,1,0.812501,0.1875,0.703126,complex
36656,countervail,['verb'],0,16,1.23044892138,0.0588235294118,False,False,False,True,False,0,0.859504,0.140496,0.68595,obscure
36660,extricate,['verb'],0,34,1.54406804435,0.0285714285714,False,False,False,True,False,0,1.0,0.0,0.39499,obscure
36669,overfly,['verb'],0,4,0.698970004336,0.2,False,False,False,True,False,1,1.0,0.0,0.815315,complex
36724,stoke,['verb'],0,88,1.94939000664,0.0112359550562,False,False,False,True,False,1,0.896304,0.103696,0.603681,monomorphemic
36758,transfix,['verb'],0,28,1.4623979979,0.0344827586207,False,False,False,True,False,1,0.742875,0.110396,0.508086,complex
36836,tempt,['verb'],0,335,2.52633927739,0.00297619047619,False,False,False,True,False,1,0.583966,0.032445,0.397407,monomorphemic
36837,shun,['verb'],0,57,1.76342799356,0.0172413793103,False,False,False,True,False,1,0.575363,0.094283,0.459193,monomorphemic
36838,embarrass,['verb'],0,461,2.66464197556,0.0021645021645,False,False,False,True,False,1,0.861493,0.043465,0.626111,monomorphemic
36847,enchant,['verb'],0,115,2.06445798923,0.00862068965517,False,False,False,True,False,0,0.772925,0.098942,0.539211,obscure
36869,imitate,['verb'],0,223,2.35024801833,0.00446428571429,False,False,False,True,False,0,0.608391,0.187352,0.540306,obscure
36879,accompany,['verb'],0,858,2.93399316383,0.0011641443539,False,False,False,True,False,1,0.608197,0.066743,0.325756,complex
36920,apprise,['verb'],0,14,1.17609125906,0.0666666666667,False,False,False,True,False,0,0.90503,0.0,0.418986,may_include_a_root
36941,amortize,['verb'],0,10,1.04139268516,0.0909090909091,False,False,False,True,False,0,0.821229,0.103352,0.472067,obscure
36959,terminate,['verb'],0,88,1.94939000664,0.0112359550562,False,False,False,True,False,1,0.484795,0.218235,0.39433,monomorphemic
37007,legitimize,['verb'],0,27,1.44715803134,0.0357142857143,False,False,False,True,False,1,1.0,0.0,0.757364,complex
37009,browbeat,['verb'],0,9,1.0,0.1,False,False,False,True,False,1,0.784884,0.151163,0.412791,complex
37049,deflower,['verb'],0,9,1.0,0.1,False,False,False,True,False,1,0.694037,0.165592,0.521864,complex
37127,permute,['verb'],0,2,0.47712125472,0.333333333333,False,False,False,True,False,0,0.380952,0.47619,0.190476,may_include_a_root
37205,stultify,['verb'],0,26,1.43136376416,0.037037037037,False,False,False,True,False,0,0.583333,0.34375,0.411458,obscure
37259,suppress,['verb'],0,410,2.61384182188,0.00243309002433,False,False,False,True,False,0,0.99999,0.0,0.807767,obscure
37286,abhor,['verb'],0,39,1.60205999133,0.025,False,False,False,True,False,0,0.606122,0.157734,0.486855,may_include_a_root
37297,short-change,['verb'],0,7,0.903089986992,0.125,False,False,False,True,False,1,0.741293,0.179105,0.567163,complex
37381,nauseate,['verb'],0,53,1.73239375982,0.0185185185185,False,False,False,True,False,1,0.699284,0.219525,0.503868,complex
37440,disappoint,['verb'],0,51,1.71600334363,0.0192307692308,False,False,False,True,False,1,0.829953,0.090428,0.509523,complex
37458,stimulate,['verb'],0,353,2.54900326203,0.00282485875706,False,False,False,True,False,1,0.873068,0.042311,0.657642,complex
37551,oppose,['verb'],0,1081,3.03422726077,0.000924214417745,False,False,False,True,False,0,0.472648,0.124147,0.391451,may_include_a_root
37552,recondition,['verb'],0,7,0.903089986992,0.125,False,False,False,True,False,1,0.653546,0.346454,0.551175,complex
37587,efface,['verb'],0,13,1.14612803568,0.0714285714286,False,False,False,True,False,1,0.859649,0.140351,0.596492,monomorphemic
37662,oppress,['verb'],0,146,2.16731733475,0.00680272108844,False,False,False,True,False,0,0.772332,0.113094,0.505368,may_include_a_root
37700,disincline,['verb'],0,10,1.04139268516,0.0909090909091,False,False,False,True,False,1,0.092198,0.102837,0.092198,complex
37732,emulsify,['verb'],0,1,0.301029995664,0.5,False,False,False,True,False,1,0.494382,0.382022,0.314607,complex
37782,befog,['verb'],0,4,0.698970004336,0.2,False,False,False,True,False,1,,,,complex
37783,inhibit,['verb'],0,170,2.23299611039,0.00584795321637,False,False,False,True,False,0,0.99999,0.0,0.808615,may_include_a_root
37809,reuse,['verb'],0,15,1.20411998266,0.0625,False,False,False,True,False,1,0.620427,0.321646,0.506098,complex
37830,descry,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,0,0.550218,0.20524,0.362445,obscure
37852,dignify,['verb'],0,19,1.30102999566,0.05,False,False,False,True,False,1,0.858722,0.100133,0.483639,complex
37866,interweave,['verb'],0,17,1.2552725051,0.0555555555556,False,False,False,True,False,1,0.549048,0.260392,0.275941,complex
37897,rile,['verb'],0,12,1.11394335231,0.0769230769231,False,False,False,True,False,1,0.86778,0.085986,0.663737,monomorphemic
38059,disqualify,['verb'],0,36,1.56820172407,0.027027027027,False,False,False,True,False,1,0.740735,0.064816,0.491189,complex
38073,stupefy,['verb'],0,31,1.50514997832,0.03125,False,False,False,True,False,0,0.510639,0.393609,0.340419,obscure
38100,disavow,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.895151,0.104849,0.749674,complex
38155,chastise,['verb'],0,15,1.20411998266,0.0625,False,False,False,True,False,1,0.945445,0.044636,0.430174,complex
38169,refine,['verb'],0,97,1.99122607569,0.0102040816327,False,False,False,True,False,1,0.561459,0.300403,0.447503,complex
38171,manhandle,['verb'],0,18,1.27875360095,0.0526315789474,False,False,False,True,False,1,0.868965,0.131035,0.582759,complex
38188,superintend,['verb'],0,7,0.903089986992,0.125,False,False,False,True,False,1,0.8148,0.185179,0.685164,complex
38247,discuss,['verb'],0,2306,3.36304759452,0.000433463372345,False,False,False,True,False,0,0.465283,0.13725,0.357281,may_include_a_root
38248,expedite,['verb'],0,8,0.954242509439,0.111111111111,False,False,False,True,False,0,0.719733,0.093422,0.534298,may_include_a_root
38267,counteract,['verb'],0,87,1.94448267215,0.0113636363636,False,False,False,True,False,1,1.0,0.0,0.796165,complex
38268,accomplish,['verb'],0,269,2.43136376416,0.0037037037037,False,False,False,True,False,0,0.698248,0.182053,0.422231,may_include_a_root
38301,withstand,['verb'],0,117,2.07188200731,0.00847457627119,False,False,False,True,False,1,0.838462,0.080768,0.626476,complex
38309,zap,['verb'],0,17,1.2552725051,0.0555555555556,False,False,False,True,False,1,0.718073,0.125301,0.443374,monomorphemic
38315,purloin,['verb'],0,20,1.32221929473,0.047619047619,False,False,False,True,False,1,0.680556,0.249999,0.541668,monomorphemic
38332,disabuse,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.829158,0.0,0.343964,complex
38342,mass-produce,['verb'],0,37,1.57978359662,0.0263157894737,False,False,False,True,False,1,0.859813,0.140187,0.747663,complex
38490,wreathe,['verb'],0,20,1.32221929473,0.047619047619,False,False,False,True,False,1,0.618357,0.125604,0.198067,zero_derivation
38501,invert,['verb'],0,85,1.93449845124,0.0116279069767,False,False,False,True,False,0,0.699006,0.176617,0.589553,may_include_a_root
38527,vivify,['verb'],0,1,0.301029995664,0.5,False,False,False,True,False,1,0.634146,0.282927,0.497561,complex
38579,refurbish,['verb'],0,33,1.53147891704,0.0294117647059,False,False,False,True,False,1,0.795304,0.204696,0.65884,complex
38592,revamp,['verb'],0,13,1.14612803568,0.0714285714286,False,False,False,True,False,1,1.0,0.0,0.99998,complex
38606,engross,['verb'],0,60,1.78532983501,0.016393442623,False,False,False,True,False,0,0.729592,0.098639,0.568028,obscure
38633,circumnavigate,['verb'],0,4,0.698970004336,0.2,False,False,False,True,False,1,1.0,0.0,0.76,complex
38646,emasculate,['verb'],0,9,1.0,0.1,False,False,False,True,False,0,0.827908,0.172092,0.744178,obscure
38703,overpay,['verb'],0,16,1.23044892138,0.0588235294118,False,False,False,True,False,1,0.545851,0.189858,0.294415,complex
38728,vaccinate,['verb'],0,8,0.954242509439,0.111111111111,False,False,False,True,False,1,0.805514,0.122511,0.532926,complex
38739,unbind,['verb'],0,14,1.17609125906,0.0666666666667,False,False,False,True,False,1,0.43158,0.38421,0.373685,complex
38787,punish,['verb'],0,421,2.62531245096,0.00236966824645,False,False,False,True,False,0,0.88371,0.045505,0.557198,obscure
38793,stigmatize,['verb'],0,26,1.43136376416,0.037037037037,False,False,False,True,False,1,0.749993,0.198978,0.553566,complex
38873,transcend,['verb'],0,152,2.18469143082,0.00653594771242,False,False,False,True,False,0,0.844444,0.077778,0.660592,obscure
38930,relate,['verb'],0,666,2.82412583392,0.00149925037481,False,False,False,True,False,0,0.417194,0.170547,0.136884,obscure
38933,flabbergast,['verb'],0,15,1.20411998266,0.0625,False,False,False,True,False,1,0.831748,0.168252,0.511106,monomorphemic
38946,circularize,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,1.0,0.0,0.99999,complex
38989,undergo,['verb'],0,319,2.50514997832,0.003125,False,False,False,True,False,1,0.743707,0.064073,0.594847,complex
39007,purvey,['verb'],0,7,0.903089986992,0.125,False,False,False,True,False,1,0.700983,0.186272,0.495093,monomorphemic
39065,unbar,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.705036,0.294964,0.618705,complex
39107,undersell,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.89899,0.10101,0.757576,complex
39126,immerse,['verb'],0,84,1.92941892571,0.0117647058824,False,False,False,True,False,0,0.802033,0.037613,0.419302,obscure
39128,vanquish,['verb'],0,30,1.49136169383,0.0322580645161,False,False,False,True,False,0,0.572687,0.339207,0.45815,may_include_a_root
39158,delouse,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.333334,0.5,0.166667,complex
39207,deter,['verb'],0,184,2.2671717284,0.00540540540541,False,False,False,True,False,0,,,,may_include_a_root
39216,syncopate,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.833324,1e-05,0.66666,complex
39245,spiritualize,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.8,0.0,0.6,complex
39287,exhilarate,['verb'],0,89,1.95424250944,0.0111111111111,False,False,False,True,False,0,0.711398,0.180017,0.494783,obscure
39294,finalize,['verb'],0,21,1.34242268082,0.0454545454545,False,False,False,True,False,1,0.710225,0.197635,0.540082,complex
39344,subtract,['verb'],0,72,1.86332286012,0.013698630137,False,False,False,True,False,0,0.761352,0.114518,0.41722,obscure
39420,nab,['verb'],0,10,1.04139268516,0.0909090909091,False,False,False,True,False,1,0.803109,0.136442,0.573403,monomorphemic
39435,drat,['verb'],0,12,1.11394335231,0.0769230769231,False,False,False,True,False,1,0.55,0.4,0.5,monomorphemic
39519,exacerbate,['verb'],0,69,1.84509804001,0.0142857142857,False,False,False,True,False,0,1.0,0.0,0.616124,obscure
39537,adulterate,['verb'],0,10,1.04139268516,0.0909090909091,False,False,False,True,False,1,0.744898,0.193878,0.540816,complex
39591,lacerate,['verb'],0,17,1.2552725051,0.0555555555556,False,False,False,True,False,0,0.748692,0.188481,0.59686,obscure
39619,beleaguer,['verb'],0,25,1.41497334797,0.0384615384615,False,False,False,True,False,0,0.5,0.166667,0.24,obscure
39678,demoralize,['verb'],0,65,1.81954393554,0.0151515151515,False,False,False,True,False,1,0.56682,0.322581,0.483871,complex
39685,propound,['verb'],0,29,1.47712125472,0.0333333333333,False,False,False,True,False,0,0.49363,0.171974,0.334394,obscure
39708,mar,['verb'],0,85,1.93449845124,0.0116279069767,False,False,False,True,False,1,0.908951,0.0,0.404917,monomorphemic
39721,undo,['verb'],0,172,2.23804610313,0.00578034682081,False,False,False,True,False,1,0.752089,0.24791,0.629527,complex
39722,transpose,['verb'],0,24,1.39794000867,0.04,False,False,False,True,False,1,0.656127,0.201581,0.470356,complex
39761,misspell,['verb'],0,6,0.845098040014,0.142857142857,False,False,False,True,False,1,0.852233,0.147767,0.635738,complex
39838,molest,['verb'],0,28,1.4623979979,0.0344827586207,False,False,False,True,False,1,1.0,0.0,0.70053,monomorphemic
39847,outflank,['verb'],0,23,1.38021124171,0.0416666666667,False,False,False,True,False,1,0.922034,0.0,0.61695,complex
39860,gratify,['verb'],0,85,1.93449845124,0.0116279069767,False,False,False,True,False,0,0.833948,0.0,0.313653,obscure
39881,trammel,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,0.496129,0.127906,0.496129,monomorphemic
39882,contain,['verb'],0,2244,3.35121634534,0.000445434298441,False,False,False,True,False,0,0.837875,0.081062,0.658993,may_include_a_root
39883,recoup,['verb'],0,23,1.38021124171,0.0416666666667,False,False,False,True,False,0,0.99999,1e-05,0.782153,obscure
39903,beautify,['verb'],0,6,0.845098040014,0.142857142857,False,False,False,True,False,1,0.972972,0.0,0.79054,complex
39936,maximize,['verb'],0,139,2.14612803568,0.00714285714286,False,False,False,True,False,1,0.525469,0.20337,0.41276,complex
39963,license,['verb'],0,80,1.90848501888,0.0123456790123,False,False,False,True,False,1,0.495751,0.028111,0.244059,monomorphemic
40008,restore,['verb'],0,588,2.77011529479,0.00169779286927,False,False,False,True,False,0,0.79729,0.108117,0.492503,obscure
40040,reconcile,['verb'],0,165,2.22010808804,0.00602409638554,False,False,False,True,False,0,0.601919,0.242482,0.353691,obscure
40127,evacuate,['verb'],0,60,1.78532983501,0.016393442623,False,False,False,True,False,0,0.841339,0.027041,0.446595,obscure
40150,devise,['verb'],0,334,2.52504480704,0.00298507462687,False,False,False,True,False,0,0.778373,0.120519,0.548152,may_include_a_root
40219,appal,['verb'],0,175,2.24551266781,0.00568181818182,False,False,False,True,False,1,0.862815,0.043727,0.517227,monomorphemic
40246,crave,['verb'],0,90,1.95904139232,0.010989010989,False,False,False,True,False,1,0.513948,0.118217,0.513948,monomorphemic
40260,sunder,['verb'],0,7,0.903089986992,0.125,False,False,False,True,False,1,0.679045,0.16044,0.436239,monomorphemic
40287,elude,['verb'],0,78,1.89762709129,0.0126582278481,False,False,False,True,False,0,0.580002,0.046667,0.494328,may_include_a_root
40292,circumvent,['verb'],0,17,1.2552725051,0.0555555555556,False,False,False,True,False,0,0.580002,0.046667,0.492403,may_include_a_root
40294,mooch,['verb'],0,18,1.27875360095,0.0526315789474,False,False,False,True,False,1,0.279067,0.41861,0.186045,monomorphemic
40324,defer,['verb'],0,82,1.91907809238,0.0120481927711,False,False,False,True,False,0,0.385742,0.250584,0.263233,obscure
40329,involve,['verb'],0,3779,3.57749179984,0.00026455026455,False,False,False,True,False,0,0.786208,0.109655,0.586565,may_include_a_root
40348,sate,['verb'],0,15,1.20411998266,0.0625,False,False,False,True,False,1,0.604895,0.307693,0.458042,monomorphemic
40373,maintain,['verb'],0,1713,3.23401081759,0.000583430571762,False,False,False,True,False,0,0.760357,0.034584,0.412029,may_include_a_root
40387,fortify,['verb'],0,94,1.97772360529,0.0105263157895,False,False,False,True,False,0,0.853171,0.0,0.527254,obscure
40458,entrap,['verb'],0,11,1.07918124605,0.0833333333333,False,False,False,True,False,1,0.930546,0.0,0.597216,complex
40475,deplete,['verb'],0,71,1.85733249643,0.0138888888889,False,False,False,True,False,0,0.99999,1e-05,0.85604,obscure
40476,enumerate,['verb'],0,24,1.39794000867,0.04,False,False,False,True,False,1,0.806106,0.114914,0.496731,complex
40480,debase,['verb'],0,43,1.64345267649,0.0227272727273,False,False,False,True,False,0,0.854837,0.100128,0.642062,obscure
40485,enthral,['verb'],0,23,1.38021124171,0.0416666666667,False,False,False,True,False,0,0.391842,0.387751,0.228569,obscure
40488,brainwash,['verb'],0,49,1.69897000434,0.02,False,False,False,True,False,1,0.85251,0.147491,0.563417,complex
40561,acquit,['verb'],0,60,1.78532983501,0.016393442623,False,False,False,True,False,1,0.830612,1e-05,0.451721,complex
40575,perceive,['verb'],0,391,2.59328606702,0.00255102040816,False,False,False,True,False,0,0.385028,0.033003,0.241927,may_include_a_root
40618,disprove,['verb'],0,47,1.68124123738,0.0208333333333,False,False,False,True,False,1,0.473353,0.091434,0.425273,complex
40692,originate,['verb'],0,175,2.24551266781,0.00568181818182,False,False,False,True,False,0,0.126234,0.368126,0.054482,obscure
40730,consternate,['verb'],0,1,0.301029995664,0.5,False,False,False,True,False,0,,,,obscure
40732,misconstrue,['verb'],0,6,0.845098040014,0.142857142857,False,False,False,True,False,1,0.825706,0.119999,0.637136,complex
40741,berate,['verb'],0,29,1.47712125472,0.0333333333333,False,False,False,True,False,1,1.0,0.0,0.466855,complex
40790,handpick,['verb'],0,5,0.778151250384,0.166666666667,False,False,False,True,False,1,,,,complex
40806,repudiate,['verb'],0,52,1.7242758696,0.0188679245283,False,False,False,True,False,0,0.861958,0.097878,0.55658,obscure
40826,reinstate,['verb'],0,28,1.4623979979,0.0344827586207,False,False,False,True,False,1,0.908196,0.051639,0.563289,complex
