,target,Categories,Nfreq,Vfreq,logfreq,NVratio,Ncount,Nmass,Vditrans,Vtrans,Vintrans,Nmorph,NPrel,Nonerel,NPOnlyrel,MorphStatus
41854,chimpanzee,['noun'],61,0,1.7923916895,62.0,True,False,False,False,False,1,,,,monomorphemic
41862,counterclaim,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
41872,shark,['noun'],357,0,2.55388302664,358.0,True,False,False,False,False,1,,,,monomorphemic
41873,hamburger,['noun'],86,0,1.93951925262,87.0,True,False,False,False,False,1,,,,complex
41876,shard,['noun'],21,0,1.34242268082,22.0,True,False,False,False,False,1,,,,monomorphemic
41879,hullabaloo,['noun'],15,0,1.20411998266,16.0,True,False,False,False,False,0,,,,may_include_a_root
41880,chimera,['noun'],14,0,1.17609125906,15.0,True,False,False,False,False,1,,,,monomorphemic
41883,smacking,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,zero_derivation
41887,siren,['noun'],92,0,1.96848294855,93.0,True,False,False,False,False,1,,,,monomorphemic
41913,orchard,['noun'],127,0,2.10720996965,128.0,True,False,False,False,False,1,,,,monomorphemic
41919,bather,['noun'],17,0,1.2552725051,18.0,True,False,False,False,False,1,,,,complex
41925,infant,['noun'],659,0,2.81954393554,660.0,True,False,False,False,False,0,,,,obscure
41928,roundel,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,monomorphemic
41944,eunuch,['noun'],21,0,1.34242268082,22.0,True,False,False,False,False,1,,,,monomorphemic
41946,lookout,['noun'],102,0,2.01283722471,103.0,True,False,False,False,False,1,,,,complex
41952,goon,['noun'],10,0,1.04139268516,11.0,True,False,False,False,False,1,,,,monomorphemic
41954,neophyte,['noun'],9,0,1.0,10.0,True,False,False,False,False,0,,,,may_include_a_root
41974,callus,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,monomorphemic
41978,creditor,['noun'],62,0,1.79934054945,63.0,True,False,False,False,False,1,,,,complex
41983,foundling,['noun'],9,0,1.0,10.0,True,False,False,False,False,1,,,,complex
41985,quince,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,monomorphemic
41990,sarong,['noun'],16,0,1.23044892138,17.0,True,False,False,False,False,0,,,,undetermined
41997,signal-box,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
42001,sunlamp,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
42002,prophet,['noun'],279,0,2.44715803134,280.0,True,False,False,False,False,1,,,,monomorphemic
42006,hair-shirt,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
42010,stepmother,['noun'],22,0,1.36172783602,23.0,True,False,False,False,False,1,,,,complex
42013,juncture,['noun'],39,0,1.60205999133,40.0,True,False,False,False,False,0,,,,obscure
42027,backwoodsman,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
42034,neglige,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,0,,,,undetermined
42048,dossier,['noun'],100,0,2.00432137378,101.0,True,False,False,False,False,0,,,,undetermined
42060,ropedancer,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,2,,,,complex
42065,affray,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,monomorphemic
42067,cistern,['noun'],55,0,1.74818802701,56.0,True,False,False,False,False,1,,,,monomorphemic
42071,backseat,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
42073,cardigan,['noun'],47,0,1.68124123738,48.0,True,False,False,False,False,1,,,,monomorphemic
42076,water-butt,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
42077,pinkie,['noun'],33,0,1.53147891704,34.0,True,False,False,False,False,0,,,,obscure
42079,Arab,['noun'],1264,0,3.10209052551,1265.0,True,False,False,False,False,1,,,,monomorphemic
42084,bowser,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,0,,,,obscure
42094,refrigerator,['noun'],187,0,2.27415784926,188.0,True,False,False,False,False,1,,,,complex
42096,organist,['noun'],21,0,1.34242268082,22.0,True,False,False,False,False,1,,,,complex
42103,azimuth,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,monomorphemic
42107,directorate,['noun'],48,0,1.69019608003,49.0,True,False,False,False,False,1,,,,complex
42109,hopper,['noun'],46,0,1.67209785794,47.0,True,False,False,False,False,1,,,,complex
42110,housecoat,['noun'],21,0,1.34242268082,22.0,True,False,False,False,False,1,,,,complex
42111,fink,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,1,,,,monomorphemic
42113,switchblade,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
42119,giant,['noun'],797,0,2.90200289135,798.0,True,False,False,False,False,1,,,,monomorphemic
42125,boulder,['noun'],189,0,2.27875360095,190.0,True,False,False,False,False,0,,,,may_include_a_root
42131,pellet,['noun'],67,0,1.83250891271,68.0,True,False,False,False,False,1,,,,monomorphemic
42137,trollop,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,monomorphemic
42138,griddle,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,monomorphemic
42140,piggery,['noun'],9,0,1.0,10.0,True,False,False,False,False,1,,,,complex
42141,nightstick,['noun'],7,0,0.903089986992,8.0,True,False,False,False,False,1,,,,complex
42147,vine,['noun'],111,0,2.04921802267,112.0,True,False,False,False,False,1,,,,monomorphemic
42148,schottische,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,0,,,,undetermined
42163,foothill,['noun'],76,0,1.88649072517,77.0,True,False,False,False,False,1,,,,complex
42167,vulgarian,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,1,,,,complex
42169,carpus,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,0,,,,may_include_a_root
42186,alumnus,['noun'],13,0,1.14612803568,14.0,True,False,False,False,False,1,,,,monomorphemic
42193,Passover,['noun'],72,0,1.86332286012,73.0,True,False,False,False,False,0,,,,obscure
42195,collaborator,['noun'],39,0,1.60205999133,40.0,True,False,False,False,False,1,,,,complex
42197,meeting,['noun'],3102,0,3.49178177558,3103.0,True,False,False,False,False,1,,,,zero_derivation
42201,punch-up,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,zero_derivation
42202,acolyte,['noun'],18,0,1.27875360095,19.0,True,False,False,False,False,0,,,,obscure
42203,felucca,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,monomorphemic
42205,sconce,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,monomorphemic
42209,turnspit,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
42214,holocaust,['noun'],67,0,1.83250891271,68.0,True,False,False,False,False,0,,,,may_include_a_root
42215,tape-recorder,['noun'],31,0,1.50514997832,32.0,True,False,False,False,False,1,,,,complex
42219,mortician,['noun'],7,0,0.903089986992,8.0,True,False,False,False,False,1,,,,complex
42228,stretcher,['noun'],46,0,1.67209785794,47.0,True,False,False,False,False,1,,,,complex
42234,cygnet,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,0,,,,obscure
42237,pigtail,['noun'],34,0,1.54406804435,35.0,True,False,False,False,False,1,,,,complex
42239,ewe,['noun'],45,0,1.66275783168,46.0,True,False,False,False,False,1,,,,monomorphemic
42244,neutron,['noun'],235,0,2.37291200297,236.0,True,False,False,False,False,1,,,,complex
42249,orangutan,['noun'],11,0,1.07918124605,12.0,True,False,False,False,False,1,,,,monomorphemic
42254,leopard,['noun'],151,0,2.18184358794,152.0,True,False,False,False,False,1,,,,monomorphemic
42263,werewolf,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,0,,,,obscure
42267,pfennig,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,0,,,,undetermined
42272,scrooge,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,monomorphemic
42276,hip-flask,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
42280,pollster,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,2,,,,complex
42289,bin,['noun'],116,0,2.06818586175,117.0,True,False,False,False,False,1,,,,monomorphemic
42296,narcissist,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
42297,bit,['noun'],4742,0,3.67605312465,4743.0,True,False,False,False,False,1,,,,monomorphemic
42301,calypso,['noun'],13,0,1.14612803568,14.0,True,False,False,False,False,1,,,,monomorphemic
42314,extremist,['noun'],104,0,2.02118929907,105.0,True,False,False,False,False,1,,,,complex
42318,server,['noun'],14,0,1.17609125906,15.0,True,False,False,False,False,1,,,,complex
42320,googly,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,0,,,,may_include_a_root
42333,eyeglass,['noun'],11,0,1.07918124605,12.0,True,False,False,False,False,1,,,,complex
42334,hatpin,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,complex
42339,lyceum,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,monomorphemic
42341,lounger,['noun'],14,0,1.17609125906,15.0,True,False,False,False,False,1,,,,complex
42343,flatcar,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
42359,liberator,['noun'],24,0,1.39794000867,25.0,True,False,False,False,False,1,,,,complex
42363,bluecoat,['noun'],34,0,1.54406804435,35.0,True,False,False,False,False,1,,,,complex
42369,schoolmarm,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
42374,camshaft,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
42376,errand,['noun'],95,0,1.98227123304,96.0,True,False,False,False,False,0,,,,may_include_a_root
42380,handbook,['noun'],103,0,2.0170333393,104.0,True,False,False,False,False,1,,,,complex
42387,titan,['noun'],45,0,1.66275783168,46.0,True,False,False,False,False,1,,,,monomorphemic
42406,codger,['noun'],7,0,0.903089986992,8.0,True,False,False,False,False,0,,,,obscure
42415,playgroup,['noun'],123,0,2.09342168516,124.0,True,False,False,False,False,1,,,,complex
42416,parterre,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,0,,,,undetermined
42419,crypt,['noun'],31,0,1.50514997832,32.0,True,False,False,False,False,1,,,,monomorphemic
42425,interphone,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,1,,,,complex
42435,heir,['noun'],174,0,2.24303804869,175.0,True,False,False,False,False,1,,,,monomorphemic
42436,papa,['noun'],106,0,2.02938377769,107.0,True,False,False,False,False,1,,,,monomorphemic
42437,druid,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,monomorphemic
42438,lens,['noun'],229,0,2.36172783602,230.0,True,False,False,False,False,1,,,,monomorphemic
42441,hansom,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,monomorphemic
42444,mantel,['noun'],21,0,1.34242268082,22.0,True,False,False,False,False,1,,,,monomorphemic
42447,flowerpot,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
42448,notion,['noun'],837,0,2.92324401863,838.0,True,False,False,False,False,0,,,,obscure
42456,debenture,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,0,,,,obscure
42461,sphincter,['noun'],20,0,1.32221929473,21.0,True,False,False,False,False,1,,,,monomorphemic
42462,penis,['noun'],168,0,2.22788670461,169.0,True,False,False,False,False,1,,,,monomorphemic
42463,bulkhead,['noun'],16,0,1.23044892138,17.0,True,False,False,False,False,1,,,,complex
42470,blowfly,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
42471,mower,['noun'],52,0,1.7242758696,53.0,True,False,False,False,False,1,,,,complex
42474,atlas,['noun'],56,0,1.75587485567,57.0,True,False,False,False,False,1,,,,monomorphemic
42477,ingredient,['noun'],277,0,2.44404479592,278.0,True,False,False,False,False,0,,,,obscure
42483,bioscope,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
42493,tang,['noun'],28,0,1.4623979979,29.0,True,False,False,False,False,1,,,,monomorphemic
42500,populist,['noun'],85,0,1.93449845124,86.0,True,False,False,False,False,1,,,,complex
42510,satrap,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,monomorphemic
42513,nephew,['noun'],161,0,2.20951501454,162.0,True,False,False,False,False,1,,,,monomorphemic
42517,pittance,['noun'],12,0,1.11394335231,13.0,True,False,False,False,False,0,,,,obscure
42518,procurator,['noun'],14,0,1.17609125906,15.0,True,False,False,False,False,1,,,,complex
42519,anthem,['noun'],49,0,1.69897000434,50.0,True,False,False,False,False,1,,,,monomorphemic
42522,anther,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,0,,,,may_include_a_root
42523,manservant,['noun'],15,0,1.20411998266,16.0,True,False,False,False,False,1,,,,complex
42527,mews,['noun'],34,0,1.54406804435,35.0,True,False,False,False,False,1,,,,monomorphemic
42530,miasma,['noun'],9,0,1.0,10.0,True,False,False,False,False,1,,,,monomorphemic
42555,sandbank,['noun'],18,0,1.27875360095,19.0,True,False,False,False,False,1,,,,complex
42558,sermon,['noun'],150,0,2.17897694729,151.0,True,False,False,False,False,1,,,,monomorphemic
42561,breakup,['noun'],51,0,1.71600334363,52.0,True,False,False,False,False,1,,,,zero_derivation
42562,barn-door,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
42569,popsy,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
42573,hailstorm,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
42589,sanitarium,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,0,,,,obscure
42607,snipping,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,zero_derivation
42633,colonnade,['noun'],18,0,1.27875360095,19.0,True,False,False,False,False,1,,,,complex
42635,hake,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,monomorphemic
42638,stonebreaker,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,2,,,,complex
42642,dagger,['noun'],58,0,1.77085201164,59.0,True,False,False,False,False,0,,,,may_include_a_root
42647,galosh,['noun'],20,0,1.32221929473,21.0,True,False,False,False,False,1,,,,monomorphemic
42649,silkworm,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
42655,sweeper,['noun'],21,0,1.34242268082,22.0,True,False,False,False,False,1,,,,complex
42659,dad,['noun'],567,0,2.75434833571,568.0,True,False,False,False,False,1,,,,monomorphemic
42669,sonata,['noun'],47,0,1.68124123738,48.0,True,False,False,False,False,1,,,,monomorphemic
42671,extortionist,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
42688,Frog,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,monomorphemic
42690,cupboard,['noun'],353,0,2.54900326203,354.0,True,False,False,False,False,1,,,,complex
42691,lentil,['noun'],36,0,1.56820172407,37.0,True,False,False,False,False,1,,,,monomorphemic
42694,haymaker,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,2,,,,complex
42714,bowman,['noun'],199,0,2.30102999566,200.0,True,False,False,False,False,1,,,,complex
42723,wireworm,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
42729,infantryman,['noun'],10,0,1.04139268516,11.0,True,False,False,False,False,1,,,,complex
42731,waterhen,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
42732,puppet,['noun'],76,0,1.88649072517,77.0,True,False,False,False,False,0,,,,obscure
42735,pauper,['noun'],22,0,1.36172783602,23.0,True,False,False,False,False,0,,,,may_include_a_root
42745,spacesuit,['noun'],13,0,1.14612803568,14.0,True,False,False,False,False,1,,,,complex
42746,boat-race,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
42748,chaser,['noun'],9,0,1.0,10.0,True,False,False,False,False,1,,,,complex
42755,xylophone,['noun'],7,0,0.903089986992,8.0,True,False,False,False,False,0,,,,may_include_a_root
42759,tampon,['noun'],26,0,1.43136376416,27.0,True,False,False,False,False,1,,,,monomorphemic
42767,freesia,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
42768,linchpin,['noun'],9,0,1.0,10.0,True,False,False,False,False,0,,,,obscure
42773,lover,['noun'],641,0,2.80753502807,642.0,True,False,False,False,False,1,,,,complex
42783,wardress,['noun'],13,0,1.14612803568,14.0,True,False,False,False,False,1,,,,complex
42785,torpedo-boat,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
42790,follicle,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,monomorphemic
42809,striker,['noun'],72,0,1.86332286012,73.0,True,False,False,False,False,1,,,,complex
42812,soubrette,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,0,,,,undetermined
42813,gullet,['noun'],38,0,1.59106460703,39.0,True,False,False,False,False,1,,,,monomorphemic
42816,downbeat,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
42822,kite,['noun'],83,0,1.92427928606,84.0,True,False,False,False,False,1,,,,monomorphemic
42823,parsonage,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
42829,pinhead,['noun'],15,0,1.20411998266,16.0,True,False,False,False,False,1,,,,complex
42832,portfolio,['noun'],107,0,2.03342375549,108.0,True,False,False,False,False,0,,,,obscure
42836,exhaust-pipe,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
42837,madman,['noun'],58,0,1.77085201164,59.0,True,False,False,False,False,1,,,,complex
42841,needlewoman,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
42842,oppressor,['noun'],32,0,1.51851393988,33.0,True,False,False,False,False,1,,,,complex
42843,wellington,['noun'],101,0,2.00860017176,102.0,True,False,False,False,False,0,,,,may_include_a_root
42849,beau,['noun'],46,0,1.67209785794,47.0,True,False,False,False,False,1,,,,monomorphemic
42854,bean,['noun'],388,0,2.58994960133,389.0,True,False,False,False,False,1,,,,monomorphemic
42855,occupant,['noun'],130,0,2.11727129566,131.0,True,False,False,False,False,1,,,,complex
42856,beak,['noun'],120,0,2.08278537032,121.0,True,False,False,False,False,1,,,,monomorphemic
42866,calling,['noun'],91,0,1.96378782735,92.0,True,False,False,False,False,1,,,,zero_derivation
42870,accompanist,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
42872,electroencephalograph,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
42877,infidel,['noun'],16,0,1.23044892138,17.0,True,False,False,False,False,1,,,,monomorphemic
42878,outfielder,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
42888,nebula,['noun'],51,0,1.71600334363,52.0,True,False,False,False,False,1,,,,monomorphemic
42893,rowan,['noun'],28,0,1.4623979979,29.0,True,False,False,False,False,1,,,,monomorphemic
42901,sheep,['noun'],718,0,2.85672889038,719.0,True,False,False,False,False,1,,,,monomorphemic
42904,lesion,['noun'],10,0,1.04139268516,11.0,True,False,False,False,False,0,,,,obscure
42905,antechamber,['noun'],12,0,1.11394335231,13.0,True,False,False,False,False,1,,,,complex
42907,sand-fly,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
42908,conqueror,['noun'],61,0,1.7923916895,62.0,True,False,False,False,False,1,,,,complex
42911,seagull,['noun'],27,0,1.44715803134,28.0,True,False,False,False,False,1,,,,complex
42916,at-home,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
42929,tryst,['noun'],13,0,1.14612803568,14.0,True,False,False,False,False,1,,,,monomorphemic
42932,copier,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
42934,sounding-board,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,1,,,,complex
42939,bellows,['noun'],22,0,1.36172783602,23.0,True,False,False,False,False,0,,,,may_include_a_root
42943,deer,['noun'],210,0,2.3242824553,211.0,True,False,False,False,False,1,,,,monomorphemic
42948,angler,['noun'],475,0,2.67760695272,476.0,True,False,False,False,False,1,,,,complex
42951,homer,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,2,,,,complex
42956,planetarium,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,complex
42961,promoter,['noun'],58,0,1.77085201164,59.0,True,False,False,False,False,1,,,,complex
42977,musketeer,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
42980,inspector,['noun'],676,0,2.83058866869,677.0,True,False,False,False,False,1,,,,complex
42988,anorak,['noun'],26,0,1.43136376416,27.0,True,False,False,False,False,0,,,,undetermined
42990,neutralizer,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
42998,cog,['noun'],34,0,1.54406804435,35.0,True,False,False,False,False,1,,,,monomorphemic
43003,ion,['noun'],64,0,1.81291335664,65.0,True,False,False,False,False,1,,,,monomorphemic
43009,landlubber,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
43011,sett,['noun'],26,0,1.43136376416,27.0,True,False,False,False,False,1,,,,monomorphemic
43012,showpiece,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
43019,echo-sounder,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
43026,clinic,['noun'],366,0,2.56466606425,367.0,True,False,False,False,False,0,,,,may_include_a_root
43027,slagheap,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,complex
43033,lakh,['noun'],11,0,1.07918124605,12.0,True,False,False,False,False,1,,,,monomorphemic
43038,lupin,['noun'],14,0,1.17609125906,15.0,True,False,False,False,False,1,,,,monomorphemic
43047,crossroad,['noun'],44,0,1.65321251378,45.0,True,False,False,False,False,1,,,,complex
43050,knacker,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,1,,,,complex
43053,newsstand,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,complex
43054,dryer,['noun'],49,0,1.69897000434,50.0,True,False,False,False,False,1,,,,complex
43055,czarina,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,0,,,,obscure
43060,sofa,['noun'],398,0,2.60097289569,399.0,True,False,False,False,False,1,,,,monomorphemic
43066,journalist,['noun'],565,0,2.75281643119,566.0,True,False,False,False,False,1,,,,complex
43073,crawler,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,1,,,,complex
43081,abolitionist,['noun'],22,0,1.36172783602,23.0,True,False,False,False,False,1,,,,complex
43085,novelist,['noun'],175,0,2.24551266781,176.0,True,False,False,False,False,1,,,,complex
43089,corpse,['noun'],310,0,2.49276038903,311.0,True,False,False,False,False,1,,,,monomorphemic
43093,wraith,['noun'],10,0,1.04139268516,11.0,True,False,False,False,False,1,,,,monomorphemic
43097,islander,['noun'],46,0,1.67209785794,47.0,True,False,False,False,False,1,,,,complex
43108,beaker,['noun'],33,0,1.53147891704,34.0,True,False,False,False,False,0,,,,may_include_a_root
43113,glade,['noun'],33,0,1.53147891704,34.0,True,False,False,False,False,1,,,,monomorphemic
43115,toadstool,['noun'],9,0,1.0,10.0,True,False,False,False,False,1,,,,complex
43117,addendum,['noun'],8,0,0.954242509439,9.0,True,False,False,False,False,0,,,,may_include_a_root
43124,hartebeest,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,monomorphemic
43134,maze,['noun'],129,0,2.11394335231,130.0,True,False,False,False,False,1,,,,monomorphemic
43154,leech,['noun'],30,0,1.49136169383,31.0,True,False,False,False,False,1,,,,monomorphemic
43155,lynx,['noun'],14,0,1.17609125906,15.0,True,False,False,False,False,1,,,,monomorphemic
43157,trapezoid,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,0,,,,may_include_a_root
43165,stopcock,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,2,,,,complex
43166,garter,['noun'],29,0,1.47712125472,30.0,True,False,False,False,False,0,,,,may_include_a_root
43181,headmistress,['noun'],54,0,1.74036268949,55.0,True,False,False,False,False,1,,,,complex
43182,stimulant,['noun'],40,0,1.61278385672,41.0,True,False,False,False,False,1,,,,complex
43187,earplug,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
43188,flange,['noun'],15,0,1.20411998266,16.0,True,False,False,False,False,1,,,,monomorphemic
43196,bulwark,['noun'],19,0,1.30102999566,20.0,True,False,False,False,False,0,,,,may_include_a_root
43199,cookbook,['noun'],10,0,1.04139268516,11.0,True,False,False,False,False,2,,,,complex
43203,superman,['noun'],29,0,1.47712125472,30.0,True,False,False,False,False,1,,,,complex
43218,vicissitude,['noun'],25,0,1.41497334797,26.0,True,False,False,False,False,1,,,,monomorphemic
43221,merchant,['noun'],343,0,2.53655844257,344.0,True,False,False,False,False,1,,,,monomorphemic
43231,voice-over,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
43237,fireplace,['noun'],169,0,2.23044892138,170.0,True,False,False,False,False,1,,,,complex
43243,venue,['noun'],67,0,1.83250891271,68.0,True,False,False,False,False,1,,,,monomorphemic
43254,twelvemonth,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
43255,watch-key,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
43266,lampshade,['noun'],18,0,1.27875360095,19.0,True,False,False,False,False,1,,,,complex
43286,rake-off,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,zero_derivation
43291,billsticker,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
43293,bloomer,['noun'],17,0,1.2552725051,18.0,True,False,False,False,False,1,,,,complex
43299,iconoclast,['noun'],5,0,0.778151250384,6.0,True,False,False,False,False,0,,,,obscure
43302,coat-hanger,['noun'],6,0,0.845098040014,7.0,True,False,False,False,False,2,,,,complex
43304,idyll,['noun'],23,0,1.38021124171,24.0,True,False,False,False,False,1,,,,monomorphemic
43310,asset,['noun'],398,0,2.60097289569,399.0,True,False,False,False,False,1,,,,monomorphemic
43329,hypermarket,['noun'],16,0,1.23044892138,17.0,True,False,False,False,False,1,,,,complex
43331,appraisal,['noun'],53,0,1.73239375982,54.0,True,False,False,False,False,1,,,,complex
43332,fortress,['noun'],120,0,2.08278537032,121.0,True,False,False,False,False,0,,,,may_include_a_root
43333,fieldmouse,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
43335,inscription,['noun'],87,0,1.94448267215,88.0,True,False,False,False,False,1,,,,complex
43338,Jerry,['noun'],3,0,0.602059991328,4.0,True,False,False,False,False,1,,,,monomorphemic
43342,woodpecker,['noun'],17,0,1.2552725051,18.0,True,False,False,False,False,1,,,,complex
43351,calvary,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,zero_derivation
43352,swizzle-stick,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,1,,,,complex
43363,eating-house,['noun'],4,0,0.698970004336,5.0,True,False,False,False,False,1,,,,complex
43370,life-preserver,['noun'],1,0,0.301029995664,2.0,True,False,False,False,False,2,,,,complex
43375,ballcock,['noun'],2,0,0.47712125472,3.0,True,False,False,False,False,1,,,,complex
43385,sickle,['noun'],65,0,1.81954393554,66.0,True,False,False,False,False,1,,,,monomorphemic
43388,mallard,['noun'],9,0,1.0,10.0,True,False,False,False,False,1,,,,monomorphemic
43389,oven,['noun'],353,0,2.54900326203,354.0,True,False,False,False,False,1,,,,monomorphemic
43392,caster,['noun'],105,0,2.02530586526,106.0,True,False,False,False,False,1,,,,complex
43396,destroyer,['noun'],109,0,2.04139268516,110.0,True,False,False,False,False,1,,,,complex
43397,fairway,['noun'],54,0,1.74036268949,55.0,True,False,False,False,False,1,,,,complex
43400,centimetre,['noun'],175,0,2.24551266781,176.0,True,False,False,False,False,1,,,,complex
